Timestamp,Direction,RTT_ms,RTTvar_ms,Retransmissions,CWND,SSTHRESH,Throughput_Mbps
84.261,C_S,457.888,141.688,0,2,2,N/A
84.492,S_C,394.087,65.654,0,7,7,N/A
84.705,C_S,429.508,144.355,0,2,2,N/A
85.017,S_C,371.430,69.266,0,7,7,N/A
85.017,C_S,N/A,N/A,N/A,N/A,N/A,0.0011
85.017,S_C,N/A,N/A,N/A,N/A,N/A,0.0011
86.001,C_S,414.784,137.714,0,2,2,N/A
86.206,S_C,447.911,204.911,0,7,7,N/A
86.206,C_S,N/A,N/A,N/A,N/A,N/A,0.0005
86.206,S_C,N/A,N/A,N/A,N/A,N/A,0.0005
86.472,C_S,388.592,139.958,0,2,2,N/A
87.369,S_C,425.064,199.377,0,7,7,N/A
87.369,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
87.369,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
88.156,C_S,452.123,232.031,0,2,2,N/A
88.562,S_C,470.335,240.074,0,7,7,N/A
88.562,C_S,N/A,N/A,N/A,N/A,N/A,0.0005
88.562,S_C,N/A,N/A,N/A,N/A,N/A,0.0005
88.992,C_S,446.312,185.645,0,2,2,N/A
89.855,S_C,465.212,190.300,0,7,7,N/A
89.855,C_S,N/A,N/A,N/A,N/A,N/A,0.0005
89.855,S_C,N/A,N/A,N/A,N/A,N/A,0.0005
90.840,C_S,498.432,243.472,0,2,2,N/A
91.478,S_C,530.041,272.381,0,7,7,N/A
91.478,C_S,N/A,N/A,N/A,N/A,N/A,0.0004
91.478,S_C,N/A,N/A,N/A,N/A,N/A,0.0004
91.908,C_S,515.840,217.421,0,2,2,N/A
92.585,S_C,517.440,229.488,0,7,7,N/A
92.585,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
92.585,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
92.814,C_S,535.908,203.202,0,2,2,N/A
93.327,S_C,481.314,231.348,0,7,7,N/A
93.807,C_S,533.092,158.034,0,2,2,N/A
93.807,C_S,N/A,N/A,N/A,N/A,N/A,0.0011
93.807,S_C,N/A,N/A,N/A,N/A,N/A,0.0005
94.254,S_C,481.056,174.027,0,7,7,N/A
95.097,C_S,522.352,140.005,0,2,2,N/A
95.097,C_S,N/A,N/A,N/A,N/A,N/A,0.0005
95.097,S_C,N/A,N/A,N/A,N/A,N/A,0.0005
95.422,S_C,526.352,221.111,0,7,7,N/A
96.131,C_S,497.656,141.803,0,2,2,N/A
96.131,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
96.131,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
97.099,S_C,549.165,211.459,0,7,7,N/A
98.180,C_S,556.388,223.816,0,2,2,N/A
98.180,C_S,N/A,N/A,N/A,N/A,N/A,0.0003
98.180,S_C,N/A,N/A,N/A,N/A,N/A,0.0003
98.734,S_C,615.560,291.384,0,7,7,N/A
99.195,C_S,556.112,168.415,0,2,2,N/A
99.195,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
99.195,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
99.943,S_C,596.152,257.353,0,7,7,N/A
100.486,C_S,580.135,174.356,0,2,2,N/A
100.486,C_S,N/A,N/A,N/A,N/A,N/A,0.0005
100.486,S_C,N/A,N/A,N/A,N/A,N/A,0.0005
101.380,S_C,589.455,206.410,0,7,7,N/A
102.508,C_S,N/A,N/A,N/A,N/A,N/A,0.0000
102.508,S_C,N/A,N/A,N/A,N/A,N/A,0.0003
102.508,C_S,619.312,209.121,0,2,2,N/A
